user_id,stars,reviews
A20VX7F4164FVC,4,"I love homemade oatmeal raisin cookies, the kind that are a little chewy, made with lots of oats, brown sugar, cinnamon, and not too many raisins.  So I was skeptical of this soft, ""store bought"" cookie.  I assumed it would be, well, bad.  I was pleasantly surprised.  It's made with whole grains, which imbues each cookie with 16% of daily fiber recommendations.  It was indeed soft, but it didn't seem artificially so, more like it was just cooled down from the oven.<br /><br />As I began my 'taste test', I appreciated the fact that the cookies are individually wrapped, which allows for easy transport in lunches or purses.  I took a small bite at first, because I was already prepared to be disappointed.  As that bite went down, I reached for another.  Then another.  Very tasty, as it turned out!  Soon the cookie was gone and I realized I wanted another one!  However, at 170 calories each, these are NOT ""low calorie"", they're just made with better ingredients than most.<br /><br />As for other nutrition information (other than the fiber and calorie count mentioned above), each cookie has 150 milligrams of sodium, so not too bad there.  You'll find 4% of calcium and 8% of iron (recommended daily requirements).<br /><br />The first ingredient is whole grain oat flour.  Sugar is about number 10 or so on the ingredient list.  One quibble I have is that the list of ingredients is rather lengthy.  My nutritionist has advised me to watch for products with what seem like extraordinarily long ingredient lists, probably means there's lots of stuff in there that's not exactly ""good"" for us, but it is what it is:  a factory-made, store-bought cookie that's got a pretty long list of ingredients and shelf life that don't come naturally to ""homemade cookies"".  Just accept it for what it is, a decent, convenient mass-produced cookie."
A3UJRNI8UR4871,4,"The folks at Quaker really got the soft texture here, and the individual packages keep the cookies very soft and fresh.<br /><br />I would have liked more raisins, I couldn't hear ""it thru the grapevine"".<br /><br />Good nutrition for a cookie."
A3H7AOFQDPU0JV,4,"Taste: I thought these did a good job of mimicking the taste of home made cookies. Cinnamony and raisiny (though the raisins aren't big plump raisins...they're more suggestions of raisins...and they are sweetened by sugar and fructose NOT HFCS.<br /><br />Mouth feel: When Mom makes oatmeal cookies, you can feel the oat meal (usually) when you are chewing. This doesn't have that. The oats are milled to the point where the flavour is there but the texture is not. If this is a problem for you, you might want to pass. Other than that, it's probably a good idea to have a glass of milk handy. They are ""moist"" in that they aren't crunchy...but they verge on dry.<br /><br />Value: On Amazon, the cookies come to about .50$ a piece. Which is comparable to my local grocery.<br /><br />A good all around (large) cookie and I think I will try the other varieties...you should too!"
A2WE93LJX8PMT1,4,"The box says, ""soft baked oatmeal cookies"" and that is exactly what you get!  The cookies are individually packed, which makes it easy to grab for lunches, or to throw in a purse or backback for ""on the go"" kids.  The cookies are fairly good sized, and packed with raisins.  I was concerned about an aftertaste that I have sometimes noticed with cookies that are pre-packaged (maybe a preservative that is often used?) but I did not notice any funny taste or smell to these cookies.  In fact, I could not find anything I was unhappy with!"
AQZH7YTWQPOBE,5,"Oatmeal raisin cookies are my favorite. Quaker Oats has done these well with this new product. The strongest flavor to come off is, perhaps surprisingly, cinnamon. It's a very strong taste at the tip of your tongue. The cookie also does have enough raisins for it to qualify as oatmeal raisin, which was something I was concerned about at first.<br /><br />The cookie is very soft and still tastes pretty fresh, even after all the packing and processing that obviously went into it. They're about as big as you'd imagine it to be from the picture on the box, which is actually impressive given how often cookies end up being smaller than they appear. Overall, this is a good choice if you want cheap, store-bought oatmeal cookies."
A1SK3L2IQLYA8S,5,"This oatmeal cookie was delicious - soft, full of raisins and not too sweet or sugary.  Full of whole grain, I feel confident eating this cookie and giving it to my family to eat as well.  Great item to have in the bag for a quick snack that feels like a treat and is filling too!  Thanks to Quaker and Influenster for introducing me to this product!"
A3QD59N3M7O7KB,4,"Quick breakdown of the cost.  For $34.71 you got 12 boxes of 6 cookies.  That's about $2.90 a box, and 49 cents per cookie.  NOT too bad.<br /><br />Taste-This is a denser cookie than I usually enjoy, especially when it comes to my oatmeal raisin.  (My favorite cookie, by the way!)  It almost has a cake like consistency, and while it isn't the type of cookie I would munch on at home while I watch a Blu-Ray, this is the type of snack I would buy for road trips or picnics.  There is a hint of brown sugar, not overwhelming, but enough that my little ones (8 and 4) remarked that they liked the sweetness of it.  My oldest, wished there were more raisins, and I would have to agree with that as well.  But I liked the whole grains. Overall, it is good, but a bit dry.<br /><br />Size-this is a larger cookie, similar to what you would get in say Subway or Starbucks.  Not overly huge, but not too small either.  I think this is a perfect snack size.<br /><br />Nutrition-at 170 calories it isn't a lightweight, but nor is it overly fattening either.  6 Grams of fat, 1.5 grams of Saturated (NOT horrific), but it has some Polyunsaturated and 3.5 grams of Monounsaturated=the 'good' kind of fat.  4 grams of fiber, good in a snack like this, but only 2 grams a protein, wish there was more.<br /><br />All in all, this isn't a snack I would buy on a regular basis.  Maybe once in awhile for school lunches, and I would certainly get this for a road trip, or a hike.  Compared to many other snacks like this, it is a decent value for the money, and if you enjoy a thicker cookie, this is right up your alley!"
A1LXHDQLA5KKPW,5,me and my kids loves this.. so soft and healthy and soooo good... easy packed and grab and go... I cant stop one just one... lol
A3D0G7ZGY2LCOG,4,"These cookies are soft and chewy and the real raisins add a nice touch.  While they are 170 calories per cookie, the good taste makes them worth it.  They are also individually wrapped which makes them easy to add to a packed lunch.  They are almost as good as mom used to make!"
A2TVFGPP29X71T,4,I sampled this product for the Influenster Mom Vox Box that I received in the mail.  I am purchase Quaker cereals on a regular basis and was excited to try this cookie.  I really enjoyed the flavor of the cookie and felt it stayed true to the Quaker brand.  I did not like the fact there were so many preservatives in the cookie like TBHQ and BHT.  For those reasons I will not be purchasing this on a regular basis.
A1IGV3GVF39FTV,5,The Quaker Soft Baked Oatmeal Cookie with Raisins were so moist with a fresh baked taste.  They had just the right amount of raisins to make them taste just like home made cookies.
AIEH19GTFWHWP,5,I recieved the Quaker Soft Baked Oatmeal and Raisins Cookie in my Influenster Mom Voxbox 2012. My husband and kids devoured the cookie before I had a chance to look at it or taste it. So this is what they thought of the cookie. It was sooooo good according to my 4 year old son and 3 year old daughter. My husband said it was moist and soft and delicious. He is most definitely ready for me to asdd it to the grocery list. I gave this product a 5 star rating because these cookie totally rock!!!
A19T8PEUYFHVI1,5,"Tried the Quaker Soft Baked Oatmeal Cookies. They were so good, nice and soft,fresh and just the right amount of raisins. Even my kids liked them. You have no idea what you are missing out on if you don't try them."
A2Y5RGO9LX00ZU,4,"I like soft cookies, but most of the ones you buy taste ""fake"".  Really enjoyed the Quaker Soft Baked with Raisins.  I recieved a sample in my Mom Voxbox from Influenster and loved it.  I buy them to use as quick snacks, taste sweet and delicious but are healthier than other options."
A1ZA9B6TVX961P,5,"Quaker made with whole grain oats very soft ,healthy &  have rasin naturally flavored ,healthy product. Have iron 8% , fiber 4 Grams also calcium 4%."
